 0.1200000E-02 0.9999987    
 0.3600000E-02 0.9997332    
 0.6000000E-02 0.9996538    
 0.8400000E-02 0.9996440    
 0.1080000E-01 0.9996613    
 0.1320000E-01 0.9996546    
 0.1560000E-01 0.9996561    
 0.1800000E-01 0.9996614    
 0.2040000E-01 0.9996616    
 0.2280000E-01 0.9996626    
 0.2520000E-01 0.9996640    
 0.2760000E-01 0.9996659    
 0.3000000E-01 0.9996650    
 0.3240000E-01 0.9996694    
 0.3480000E-01 0.9996698    
 0.3720000E-01 0.9996691    
 0.3960000E-01 0.9996687    
 0.4200000E-01 0.9996651    
 0.4440000E-01 0.9996504    
 0.4680000E-01 0.9996111    
 0.4920000E-01 0.9995312    
 0.5160000E-01 0.9995268    
 0.5400000E-01 0.9993989    
 0.5640000E-01 0.9992464    
 0.5880000E-01 0.9991135    
 0.6120000E-01 0.9990224    
 0.6360000E-01 0.9990085    
 0.6600000E-01 0.9989561    
 0.6840000E-01 0.9989350    
 0.7080000E-01 0.9989096    
 0.7320000E-01 0.9988952    
 0.7560000E-01 0.9988797    
 0.7800000E-01 0.9988650    
 0.8040000E-01 0.9988512    
 0.8280000E-01 0.9988427    
 0.8520000E-01 0.9988334    
 0.8760000E-01 0.9988239    
 0.9000000E-01 0.9987872    
 0.9240000E-01 0.9988112    
 0.9480000E-01 0.9987969    
 0.9720000E-01 0.9988110    
 0.9960000E-01 0.9987977    
 0.1020000     0.9987201    
 0.1044000     0.9988120    
 0.1068000     0.9987985    
 0.1092000     0.9988311    
 0.1116000     0.9988175    
 0.1140000     0.9987134    
 0.1164000     0.9988222    
 0.1188000     0.9988087    
 0.1212000     0.9988169    
 0.1236000     0.9987809    
 0.1260000     0.9987391    
 0.1284000     0.9987547    
 0.1308000     0.9986882    
 0.1332000     0.9986835    
 0.1356000     0.9986627    
 0.1380000     0.9985776    
 0.1404000     0.9985589    
 0.1428000     0.9985326    
 0.1452000     0.9984376    
 0.1476000     0.9984211    
 0.1500000     0.9983994    
 0.1524000     0.9983525    
 0.1548000     0.9982715    
 0.1572000     0.9982581    
 0.1596000     0.9982295    
 0.1620000     0.9981295    
 0.1644000     0.9981043    
 0.1668000     0.9980900    
 0.1692000     0.9980424    
 0.1716000     0.9979555    
 0.1740000     0.9979463    
 0.1764000     0.9979037    
 0.1788000     0.9978712    
 0.1812000     0.9977728    
 0.1836000     0.9978442    
 0.1860000     0.9977303    
 0.1884000     0.9976594    
 0.1908000     0.9975715    
 0.1932000     0.9976076    
 0.1956000     0.9975706    
 0.1980000     0.9974491    
 0.2004000     0.9973642    
 0.2028000     0.9973249    
 0.2052000     0.9973020    
 0.2076000     0.9973486    
 0.2100000     0.9971626    
 0.2124000     0.9971042    
 0.2148000     0.9970843    
 0.2172000     0.9970262    
 0.2196000     0.9970769    
 0.2220000     0.9969069    
 0.2244000     0.9968063    
 0.2268000     0.9967825    
 0.2292000     0.9967772    
 0.2316000     0.9967481    
 0.2340000     0.9966096    
 0.2364000     0.9965898    
 0.2388000     0.9964912    
 0.2412000     0.9964436    
 0.2436000     0.9962908    
 0.2460000     0.9962997    
 0.2484000     0.9962515    
 0.2508000     0.9961660    
 0.2532000     0.9961477    
 0.2556000     0.9961118    
 0.2580000     0.9958982    
 0.2604000     0.9959286    
 0.2628000     0.9958740    
 0.2652000     0.9958058    
 0.2676000     0.9957978    
 0.2700000     0.9957995    
 0.2724000     0.9955573    
 0.2748000     0.9954927    
 0.2772000     0.9954762    
 0.2796000     0.9954547    
 0.2820000     0.9954122    
 0.2844000     0.9954312    
 0.2868000     0.9952027    
 0.2892000     0.9951757    
 0.2916000     0.9950807    
 0.2940000     0.9950696    
 0.2964000     0.9950429    
 0.2988000     0.9949936    
 0.3012000     0.9949474    
 0.3036000     0.9948128    
 0.3060000     0.9947833    
 0.3084000     0.9947957    
 0.3108000     0.9947223    
 0.3132000     0.9945979    
 0.3156000     0.9945150    
 0.3180000     0.9943891    
 0.3204000     0.9943590    
 0.3228000     0.9943309    
 0.3252000     0.9942855    
 0.3276000     0.9942517    
 0.3300000     0.9941671    
 0.3324000     0.9940439    
 0.3348000     0.9939613    
 0.3372000     0.9938558    
 0.3396000     0.9939197    
 0.3420000     0.9938518    
 0.3444000     0.9937242    
 0.3468000     0.9936746    
 0.3492000     0.9935701    
 0.3516000     0.9934798    
 0.3540000     0.9933345    
 0.3564000     0.9932850    
 0.3588000     0.9932992    
 0.3612000     0.9932762    
 0.3636000     0.9931226    
 0.3660000     0.9930341    
 0.3684000     0.9930092    
 0.3708000     0.9928399    
 0.3732000     0.9927214    
 0.3756000     0.9926394    
 0.3780000     0.9926592    
 0.3804000     0.9926265    
 0.3828000     0.9924892    
 0.3852000     0.9924524    
 0.3876000     0.9923721    
 0.3900000     0.9922890    
 0.3924000     0.9921313    
 0.3948000     0.9920108    
 0.3972000     0.9919386    
 0.3996000     0.9919114    
 0.4020000     0.9918668    
 0.4044000     0.9918066    
 0.4068000     0.9917448    
 0.4092000     0.9916934    
 0.4116000     0.9915947    
 0.4140000     0.9915708    
 0.4164000     0.9912716    
 0.4188000     0.9912464    
 0.4212000     0.9911206    
 0.4236000     0.9910759    
 0.4260000     0.9910716    
 0.4284000     0.9910074    
 0.4308000     0.9909442    
 0.4332000     0.9909289    
 0.4356000     0.9908121    
 0.4380000     0.9906362    
 0.4404000     0.9905069    
 0.4428000     0.9904281    
 0.4452000     0.9904278    
 0.4476000     0.9903185    
 0.4500000     0.9902142    
 0.4524000     0.9901413    
 0.4548000     0.9901460    
 0.4572000     0.9900623    
